Methane (CH4) Composition (%),Ethane (C2H6) Composition (%),Propane (C3H8) Composition (%),CO2 Composition (%),Water Vapor (H2O ppm),H2S (ppm),Inlet Pressure (psi),Inlet Temperature (°F),Flow Rate (MMSCFD),Solid Contaminant Load (ppm),Magnetic Field Strength (kV),Cyclonic Vortex Speed (RPM),Chamber Residence Time (s),Energy Consumption (kWh),CO2 and Methane Capture Efficiency (%),Efficiency (%)
94.84954926080997,2.5752654580873564,1.8178220735661905,0.5568704822718966,73.03956938892563,1.8571610223735904,1096.3048622157519,131.91943333361976,130.02230119953967,9.62400504479374,45.82508524813597,4664.126141141362,23.055904052485324,13.08558915416138,97.49783602305406,98.9030783385166
94.16221320400211,2.6135531990442824,1.978947355854662,0.3587285724402365,112.01465692917623,5.9219065630930166,1029.38142578816,166.0441903534149,41.873460719680395,12.3027286265521,47.996304373238175,2810.258668936367,17.34318305773637,8.392919372674793,92.95726871947817,99.40898251400945
91.06169555339137,2.705917006904713,1.5018695310245036,0.33659346059054396,109.33279619509545,3.342734748957361,998.296454620561,105.75465211850927,104.03184514982445,14.108873080403104,38.75269387709059,3504.7061707698685,25.499765773955055,9.46948792130504,92.79520480912092,97.1460284519608
90.9091248360355,3.2425848980992202,1.454956879727737,0.47741999077111136,64.7476278129294,5.336727523510563,783.2186617065076,115.71312694517609,136.88493195993578,18.896891560044104,24.974075631047402,3435.593653026492,28.07985587370045,6.514657557260072,98.28236933125798,97.86444842273073
90.91702254926717,2.6680999313375384,1.7534756054464806,0.351972801531382,93.70032805482887,5.2437623333442165,1050.4559138736029,124.00211243719166,63.93043730157938,10.759271986837085,42.80231159898656,2660.3588105115036,15.64622404317453,11.696751366670451,90.71130910861056,98.1913839544786
91.52121121479769,3.465398101180561,1.1324706563419267,0.3726422960443185,55.08776209128704,3.5575977873143687,910.3155374142186,150.1384069351028,60.15814511579684,15.54608032860719,11.034683269016806,3459.5865550589224,29.29979288348479,14.17537433800489,94.96369093243496,97.7744088209802
92.62378215816119,2.809054771147739,1.5469155137931243,0.8690498837757559,108.56975044084231,4.533438542302718,1055.7160088287824,154.81381522412377,124.95042882721374,19.415132733662325,14.109836421576842,2037.2723376758888,22.45450493450621,18.95335601587403,94.53815342863292,97.77447378418118
92.15972509321058,2.136706400619917,1.546247600130851,0.3272115879116825,62.21821184524476,1.9637600520635614,831.9311317699517,109.9362635171019,68.05950742312226,7.285610951231796,36.45494945501444,2512.1516184122083,27.56337542439482,16.086097559401374,90.5160128420026,97.44032151672482
91.4561457009902,3.5675196849682145,1.089473122810387,0.7612599557543198,54.95702909700351,4.441983524634542,724.8204210541732,175.50437671933918,61.11826943167133,17.940643831693222,21.649943010802296,2769.2754254495003,12.07832870544211,15.8459560032978,90.7898329846738,99.03237850756302
93.0592644736119,2.571516649185412,1.4179840855069137,0.49079042417078034,78.01533668771678,2.3619228963164476,890.3903874638984,127.28353081521674,81.57881756261585,11.31059105589798,48.05544873601911,4456.034734249923,15.029982741124774,9.619984431411533,93.43770689680204,99.27017261096135
90.6974693032602,2.8655337591985255,1.853284798567202,0.9100819764956884,90.38454970197505,5.160310483770754,807.935041927151,157.05350104002264,83.17522134972398,15.986326638940051,27.44242448369219,2393.3315793330194,16.420381588651843,18.324399462650668,91.20745097410303,97.20581839892938
91.4607232426761,3.3708877664438033,1.8561536219946602,0.6394945992042497,109.84418709918397,1.4186206655445495,986.0917159105193,141.9366175158159,136.15111693182226,9.403075081056254,27.17459281556708,3540.5481924633054,16.056443023490267,19.204335450199963,94.3026471400307,97.38724727939575
91.83180921646846,2.664912314297424,1.0992376649196811,0.513903521529478,118.19697678652156,4.865693364426388,1082.842621142413,117.82064908376853,108.02878191270446,10.009763273990023,37.12318040763725,1853.6153496755946,13.437223131970637,18.983944048130557,95.47999996866461,97.57113249967963
92.28034992108518,2.1131713122934315,1.090720882747831,0.6623472549826042,80.76447587989045,1.4996845328430977,976.3896604606256,167.69826584923288,84.65576019735482,5.406998373020992,40.70274249224759,2010.2789162157069,27.364018950496646,5.582045397865776,96.22257016052679,98.27246870963542
93.92587980696507,2.747842094025627,1.2626954770019352,0.5673706133316881,54.23128460896891,5.405946184471545,1054.7735718836814,165.4590422553544,98.78267607143435,19.571062297504394,29.02234952500546,3593.7155018399103,18.372242825791,14.065259544560323,94.91823059328688,98.97793008325242
90.9983689107918,3.888897165388607,1.8747660625539935,0.6950107452688812,102.43809053181096,2.5210225906750185,881.2096054404825,131.6857483133352,144.93617566578015,17.201788628461767,18.560036068468968,4049.2397094664148,29.262604249335762,14.648376585879426,93.41694014303981,97.17863881191238
92.57117219206806,3.283468794597116,1.128902585073499,0.38017300782844377,89.56212793567562,4.271966824152874,1008.6562948781207,147.08860685550843,52.45361442708849,6.408769368893307,40.932345709024865,2848.468706105126,21.669447335802943,9.425977403247554,91.16782763944173,98.59203246414607
92.96207284431021,3.342958297334414,1.7199968026274464,0.9978933519687858,81.35239413911242,3.437511393101399,1037.2173746686813,120.62605567487518,62.848707389716054,19.992631934956616,22.814050994945102,2340.3987871110658,12.767892712897261,19.88618274736895,92.2273687332637,97.37333864067605
90.23225206359999,3.26456430727528,1.1011656196131032,0.5978891143877023,71.64882151545328,2.831515726311695,984.350251033417,155.1881302997041,145.8781577245211,14.075368958044121,17.004430771754304,4641.086223729089,20.918094196679142,9.367811882278383,93.77479509314269,99.42864266969066
93.03772425950719,2.397984277918874,1.6231378537478254,0.543761447795158,85.1678969490475,4.227209165917483,903.1109144278258,124.72214500963452,145.30573333799245,17.805929569465746,35.26560759700053,1543.2312601961708,29.870902954484848,8.249174872715837,98.31703035062071,99.24693357712935
90.85262061843646,2.83666772820456,1.356067299119145,0.7971468938213854,73.70757231199217,5.73761490275619,950.3464438461472,167.5262987505788,59.48819633912499,5.999911449168034,13.618146679614016,3882.8569505973883,21.303433741985494,12.262184756647876,91.82340523074956,99.37395712236437
90.3252579649264,3.5018795967266367,1.788913962965867,0.5547295845467327,102.99083074231521,1.2063487368731094,980.2027982715522,117.39080834218194,55.9619698837828,10.841767677378854,48.854107003442195,3760.682998988412,10.037386902591251,9.847210696555152,93.7200980783939,97.26540969395677
94.74442768626666,2.2027457951063183,1.2336904488253637,0.8832920135201303,88.07255875448487,5.594264279415522,801.2337612885708,101.18427382547713,86.31936477724818,15.04476683455415,35.295890576485476,3760.9806509111763,28.661598071808385,18.860441898049164,96.59077971636648,98.22009095713548
94.8281601653728,2.5557055521794245,1.6392018293899597,0.6179895070522976,111.37934419078783,4.045408275105068,1023.8317043659939,121.48064335743348,45.4690121736766,6.596505780495523,49.435820836870235,4741.681777694097,14.697888122563787,11.60115096972159,96.34683016801705,97.41311641749594
94.0419867405823,2.5526382169317072,1.235682534575885,0.8036908892858043,88.04807402546095,5.036571503845262,1080.1298155869094,115.28419891675894,112.0393885513654,12.33354257981001,23.55573693914544,3912.7612039231685,23.770581061379133,11.15224332008875,98.69033335026549,98.50088887695792
91.52306884586686,2.8640378551890118,1.7136602831121537,0.37521725150932056,66.6783689337951,2.919374767171388,886.0957260719745,140.66291517799394,48.52456238279164,11.640168118162123,48.848206447615915,2206.260757638336,20.301603099108853,14.387931951627502,91.71811167011707,97.58184778165466
90.48836057003192,3.96073748188437,1.8736780345607489,0.8922834298885782,109.57643175625012,3.3592148741880687,980.4268732439509,116.29626333252611,46.38325898037088,8.240603367103695,15.822489909144943,2413.636896929237,16.508675136817722,6.2167200687668505,90.14867650439966,98.92657745842243
93.42116513256079,2.135005093367644,1.12680179912676,0.815002590744677,89.00533314510307,5.34425375900582,994.8103623161417,161.0551896575596,93.37056298297341,9.504047537777033,11.627790893881137,2564.443892799577,15.652790473527773,16.350994202247826,92.90090934888482,98.61000650162417
92.200762468698,3.0374019887611903,1.8665956885955035,0.44820174492337594,64.47887267004928,3.0742398490491154,964.8990190085922,119.30965104032032,145.35652997211116,19.506775317424736,11.319362418184102,1123.2346963924242,28.575197250142097,16.525982327073073,91.34723351234445,98.42901148571818
90.6101911742239,2.3587293640244207,1.593575254414298,0.40170020682205065,93.64554669693555,3.673297833745425,918.8460433314542,156.55745439301245,86.94755296694755,9.329727290149041,28.594814823969084,4654.041261633029,28.238517918396745,12.110387520915015,94.93622147145156,99.06306789491333
92.47588455055634,3.9413530908194883,1.127110490867024,0.5214046441079371,75.04017354596994,1.1009746154216646,1052.6591818299244,146.2776738410979,79.21292745266061,8.201392009526165,13.32016789914379,1294.2104154592155,20.262696801075585,19.335469115006426,98.0890114972521,98.25068257708737
90.17194260557609,2.2266070094549284,1.4275418553597121,0.983249410222333,109.10839286044461,1.7929900291902114,879.5706837075578,178.89998851775073,149.77523870525147,13.043137566025,30.48671536670407,3799.1771283898865,15.169903910702784,13.690086661936217,96.19404149675289,97.67462935086421
94.54660201039391,2.8072020047231825,1.160860293485098,0.479782102196941,81.730981705258,4.208432539873999,724.4411825946414,179.99207816073852,98.51658568571017,15.064370511054468,23.10002014035602,3920.644019373247,12.046840643439955,15.428546813674862,91.22218970715113,98.55176374200022
91.29389990800009,3.475769969669212,1.7003478888665695,0.6192890462626433,100.85089506751916,4.584884505319385,1037.822550284864,169.5620866653864,81.27655475792734,15.876396666043473,23.425159698964624,4374.860202522159,13.131527657181712,18.865174332546516,91.04481021955938,99.39265658049452
93.31261142176992,3.409108856054891,1.7588681344179498,0.3210141580021354,56.6875345345366,3.9130046839224972,969.5925089266202,160.79866954390008,82.44468946757621,16.313707767453742,35.42435986180679,3213.4490223820903,20.44503451481209,14.995180151371885,98.20304831947884,98.50289840836051
91.55855538044706,2.8454572737878645,1.1057965202727988,0.5780592706963628,77.72170424116423,1.7165501813780533,1039.7034505998586,130.9165131200459,61.445544563686155,5.552487372721297,16.523920246064808,3901.0576954261473,16.156599211580183,11.477390115883207,94.3884859490316,98.57404862259858
92.60034010588906,2.6930483359054365,1.5061398526946443,0.6999240108031719,118.82690055306792,3.227027142889174,755.4189769778777,160.26213817050427,96.34453631922929,10.906406005693448,40.66213481358924,2210.8916978638044,10.841362845199134,5.371567634497225,98.31305692790367,99.33687670314916
92.7335513967164,2.795224757105741,1.8146250560259172,0.9671872287555756,106.59222026340038,2.7754738318159493,712.3011762038865,176.53404296635927,88.27405309848064,16.609371196746352,33.28123679114539,3982.3360436511603,19.103347706222003,15.924489734477142,96.62595943988715,98.28818775076937
90.92427227762764,2.5285525263172786,1.9361630415509965,0.661715231458045,61.195856165685,3.478306720175442,1073.7498161530007,101.87020603163553,69.78748259821548,18.572781527001943,46.59778515390044,2373.6629490475434,24.923785849286272,19.472990174015678,98.94013614571861,99.49089365428698
94.8479231388228,2.4106658774135994,1.5135178667417701,0.8733751283243814,69.44348346340786,5.351645172770471,759.0913223402297,143.0331760158191,57.65940952619357,14.033001849991749,24.593626150700935,4611.353913706784,27.83390231919975,12.053526853039909,97.84104968394877,97.39915510883269
93.87566411680557,2.96607939511778,1.950279223611407,0.6829893497982303,73.08710661994527,4.8793071932932595,1023.8609328281807,117.43986435107476,74.23627555343091,5.784602802645285,49.30859968268502,1653.5272310655312,21.705680913661787,10.096529566823962,93.72790973035625,98.3425996075308
94.69749470782095,2.5370675121352146,1.5356889704560297,0.32854950940486266,95.5255892346812,1.4199475069457947,1029.2839768722542,144.63010526950802,95.95516604565023,10.949687087826968,33.033105868560924,2263.029242695814,24.46584247684892,12.788891396206676,96.82405044796431,97.53225210253595
94.47413675213825,2.5749233297945002,1.394190494599908,0.5205057926328418,102.98963316427589,5.451545988872821,983.4820802196011,137.3157671807113,46.416659951328185,6.1134067380268196,48.93607824750135,2995.0778062205227,17.281409417298647,15.926558085269887,94.2410535058795,98.13331592085173
92.98949989405543,3.313512126949114,1.8482031285528955,0.7028846554817723,102.46686261655368,3.358835755749118,752.5048844371483,146.06148652418275,56.911843144235156,16.22806794026877,11.082426161884612,4103.402228592391,19.92476358433879,5.01035711723074,92.09765063789203,97.42643477375442
94.60937117511558,3.9370746633997844,1.492982710458089,0.965415776151787,85.6911839414482,4.719310724429992,966.959449824323,144.07697771349794,144.2422993666005,5.952582039224978,39.11905289649552,3995.1964204121277,24.592537130200583,18.308175840977803,92.16926332880723,97.55632192881451
90.4424625102596,3.20727440111875,1.4719025105645231,0.9013912518258633,106.75743764867059,1.7001961563217607,1055.6346333307463,176.80856313348497,99.71408861344729,7.785966001027659,42.66486097170945,1842.8674972980139,24.55316454744589,18.29544289517483,93.57589930015632,97.52700012408066
90.97991431209573,2.153958934129933,1.4903124894098283,0.45984892992519333,80.59546579302325,4.3535976285352405,870.2126579203533,144.1748887147789,46.97942340260417,11.254376359471614,12.126931467059503,1576.9427864471854,18.490525291390085,13.119469004130632,91.00319603410958,97.80007834756002
90.2261364445527,2.151167227708134,1.8467850018697454,0.4540768810134144,58.67163957068934,2.1816300880472896,865.4067417514395,167.69856704998938,116.23965346465303,11.93972550672308,33.15878656064983,2215.8784171763928,20.873346831166455,6.835681492634119,91.59989656399779,97.33651258629709
91.62665165381632,3.902846441691132,1.8319415416880522,0.4408210769797305,89.51092891576693,3.191904485704658,877.1433238317676,125.58562294406772,46.79831570869382,11.097225504725184,42.07769174357794,2935.01660670361,28.477106791019388,15.077086919204318,94.5054781534809,99.02335543743754
91.94338644844741,2.5945815806146673,1.403519992440211,0.945749227411752,116.66109692207746,1.084314350410522,732.9087562704826,135.0480551032839,121.27616497510103,11.95094969909,32.441549008922905,3156.0201793030024,22.639952098864672,7.0676849444497005,98.58530229625626,97.55168899323053
91.35674515886947,2.184133972164951,1.333299859870525,0.8968663071712044,105.5095555974758,1.75805318965238,1056.8102276119894,137.6330780835848,122.49589938920296,15.698587280302997,12.552543616218665,2716.5503638211167,22.85149251373179,12.61320727149021,95.19917707815503,98.04142248785844
94.14368754575965,3.198089174300763,1.4919280240391293,0.842418402577064,90.50904533845696,1.460402465618099,1047.673145592204,122.29824346683037,111.61868733241779,10.539032344333123,37.73788963593246,3652.360466592028,25.6924058477072,6.404449579716755,93.6764707426922,97.04014284557506
91.78376663346795,3.2472975565805324,1.572772509737109,0.5749145799569593,95.27639622443678,2.198720864691292,1099.1637287161145,130.38322091823642,120.54249990812846,13.216256887259288,12.423876586932344,2710.2357743889506,12.304457926319456,13.835980074462519,92.18430287882371,97.26220385820446
91.4046725484369,3.297009640237376,1.2383372106279968,0.6530664930091368,115.13934189249008,1.5000904501216112,934.0732565993653,147.88104635734203,49.67623591143635,9.550538862930983,42.69875580065754,4785.316039755178,20.45768583297455,9.77103987676981,91.76311174235796,99.24067975103313
92.71348041579124,2.5348040557150826,1.7939550847155905,0.625032221356607,79.98399561044724,4.459550133097809,1000.4766545805543,146.41502106436258,119.94586075907944,10.304412426357239,11.721367332267775,2043.875391926144,29.18863472541964,17.464871221062545,95.92566326441006,99.09290050960111
90.70462112487381,2.03022136842895,1.4864827657324229,0.47737867529156086,73.19758972598461,1.1451995110460969,781.0687625229218,150.91482756587845,55.035715169627125,14.206984385631213,15.495895240414832,3509.488482680379,17.233207843521978,16.999191893126223,97.63492785679493,99.102306131138
94.0109849037702,3.9300307389089437,1.3340455484199596,0.6535196323041368,118.40690955003143,4.08870250312499,967.0115272896678,128.1454332336113,77.34564979990282,12.3574197745553,21.00430362093074,3445.511754640527,15.898522928441821,19.977108132116616,93.58970333795247,98.02838354313714
90.37275321839886,2.501786091382205,1.1068209929639905,0.3213475834969281,110.44101934572333,1.7035391541278713,959.8931395029563,125.26651961224456,143.7019778850696,15.845544422889217,35.334591690432,2126.298887529136,22.02415931209515,8.862547620565472,94.95593141735955,97.35382699712916
94.93443468300259,3.3520525761050948,1.2388451604036068,0.3922672614482214,72.61305092330217,5.725807285889484,1060.483494336645,148.92943062033305,95.31630254250541,13.408078820776247,49.05436398525224,2646.750498056109,14.42238849130607,5.927016391693705,96.36054085124135,97.26973630373578
93.86122384648328,3.413259739757419,1.9492811717559837,0.9206127173182623,82.4646418152646,5.665470365549272,1032.3170891356297,110.62893987420199,146.41690752913152,17.05361128075809,14.712914104797377,2461.8944777598836,21.11890313047298,11.645048977232673,90.52466017550019,98.51400681200178
90.99357840767087,3.220014834158971,1.3050996868195266,0.8261758369219963,79.05546903054594,2.127515512604813,1075.3865850471052,120.2425234825712,49.781470477541134,11.651123194920748,15.708306768556737,1689.9962400819572,13.113040217152811,6.2510500244985625,93.15807342692565,99.07048313727158
90.027610585618,2.6258147884272964,1.1688592893670353,0.5960078863413609,60.436697507000375,4.072106491115147,1047.533389080643,103.37021895623961,92.5312259519498,12.365504298002023,24.754815868039213,2909.180850526176,21.59586921395811,7.6774957259864465,96.56777600785898,99.2502862053506
94.07730714227417,2.5421925075281315,1.4606727916549933,0.662005253598714,117.04735266692813,1.1400265973622923,1047.4775579595407,105.80886820768642,46.86425523045577,15.049570233514093,43.44876551021281,2546.649012087366,22.04758367290355,13.959502120423286,96.16157123867345,97.72182912640056
93.53428671923808,3.1953365654054062,1.3070877433602486,0.5589992201719842,78.30187018538311,5.65894271525587,725.4893306754873,119.47066234084872,109.32312886392133,8.318659166180733,28.689238110032566,1713.2694402686375,18.368009580245257,13.881962770164478,90.48012951974482,97.80256642458363
93.64503584020494,3.7321912672233832,1.0351592502711942,0.8185459070124708,111.27303578465356,3.6149365409585483,1038.3847810783823,101.56234242375352,48.657770150536805,10.788943053968913,22.864424010232867,2799.520181671046,17.65492850877377,5.649912165945356,92.14036648536064,97.25219164215356
93.85635173342973,3.893467457846791,1.3231452172794174,0.8489310254624556,63.25493593764655,1.216115757088895,942.9913578012472,119.63284736699691,59.29045827944151,14.372618660175617,32.44815328835445,2687.3758730349564,14.909165568008987,11.64357127127418,96.11961493000501,98.93602447317004
90.37022325867045,2.2118116088075155,1.5441086239394686,0.8342996331422112,88.35095674460538,2.7124999650406867,852.1777807063845,152.3981058449621,68.47133410762085,5.433144038986046,20.42092789783,1525.4627106378389,16.618446156671887,12.953280393008626,92.44274438120314,97.68922567780285
91.79232864272136,2.3096572251954397,1.551712372019967,0.8058282073841148,51.67729695869889,1.3842473093061711,722.6058497552249,104.88856627751464,122.36182368309315,11.554571504509124,26.046396289900837,1524.7501676720435,19.966919343827268,9.0203635672998,97.3296926454365,98.20232367390858
90.57934529762565,3.8894725175661593,1.3565589211768887,0.44315303708495707,103.4954338689616,2.9647221968667994,971.0695099072186,134.93893422357127,58.03583306998823,13.982749044591753,23.304205969281675,3590.0295193827897,14.95317802058202,18.080647728132412,90.26554373279244,99.32224326132209
94.31551712937797,3.473070456669585,1.4473027562526006,0.5365789854683352,90.66397287723949,4.349631710806616,831.280700215047,173.04870295356397,133.12952586223747,19.51063297967297,42.165640896585835,3826.3232188684156,25.65668926743725,7.416479714696329,91.71312326364101,98.88053932581234
93.11649063413779,3.765987649659546,1.9655179182347664,0.6288918044885724,93.79127084288268,3.349449540207198,887.1105059944139,163.30278631403206,54.5094332713881,18.155248424265068,46.97022905752003,4764.721679635619,24.180704826515434,8.808527075093217,92.53181682045502,97.13184474072268
91.65449012426325,2.4052652682706865,1.3773484772303117,0.531555093999359,53.62046177882574,2.9186108735972724,972.6913748220537,124.43500018358858,43.8768893977172,9.211129294139873,40.382887686276476,1348.0187618443993,15.38611734291991,7.354916225491295,98.3276085132908,97.02038648614858
90.31779175143012,3.1751717422188035,1.258226813259983,0.8284581401108302,64.77268311460308,1.595785227702324,1064.709818809657,173.98443833533176,83.45499608666347,12.608151560433871,27.56334304119934,1471.445969513014,11.94870326203096,6.748199508058371,97.166870607336,98.96851981470103
91.55491160857831,3.4022791888349473,1.2434670440667601,0.5305474669749682,55.20316106475061,2.2246952284682817,1030.1747662419994,126.37171973981799,147.73858061684246,5.8462155899013695,30.17339909986655,1207.2725138716442,10.003600779679257,18.18468776010689,97.95730577876385,98.38125059244673
91.62591661013373,3.3602237708939455,1.4577646127041342,0.396762460749736,70.22400210626682,1.5007164386917555,880.23885164144,105.801239707005,52.13764505676549,8.611316222267106,15.002947757177427,3128.91372302772,21.93437704762978,9.167887476049728,93.96431232459558,98.80083602340675
93.64803089169033,2.8163033817333964,1.759520148716944,0.5793283164338128,93.92073053775057,5.037493658283304,855.1132629785516,179.52447654144908,51.18902884435919,16.62283802102135,39.87458844538151,3490.9864571809057,14.227274929072976,15.837860292017844,97.40305882148778,97.39203830456654
93.18778735677607,2.030789783382617,1.2059881841884732,0.9859401029476662,89.63301890221626,1.6761991399236127,795.911895537619,169.60180217513374,122.62831618751864,6.849710184130169,33.859027175801764,2614.093807728631,10.251649402030782,11.419735395878746,97.68144214662074,99.18011962492655
94.43606371288163,3.1658521136085263,1.709296127140768,0.45811698905350307,92.85048751293732,3.9768668327444674,848.9707004703873,137.2746226640874,74.3377863392922,8.86535787250935,46.097599845497456,4191.60888384453,17.181705411840454,14.538102211008752,93.599611414875,98.93331244753615
92.36107462580975,2.5062030783592175,1.0211498233494163,0.7285110612602603,88.4475889964526,2.7137020679442294,744.4185549167594,153.31012193539232,118.90097789482886,19.16063752603712,18.024445743006126,3746.7977440152004,29.239969246348668,18.92264294258314,98.95015662969827,99.22709728513654
90.59797122969151,2.9005084922857804,1.4189329779839461,0.6030811348877944,69.11201569731016,2.1298919232759177,1088.4422033459018,153.6982462285336,62.00116483876997,17.35783700738687,40.389044877304485,4943.36168378744,23.798856152596347,17.66911800564874,97.66114766294282,97.85274020664367
93.56622393611498,3.9151620301676346,1.7758650652027868,0.3497171973545286,67.11552481410976,4.197342197460519,929.5669775838315,115.55857845843683,90.60791936179791,16.727415689733682,37.386866468767586,1551.5799331987146,27.155274058449162,6.034795886303568,98.7668727187031,97.68926298820811
93.80392524308449,2.798070635284869,1.3387329557744314,0.6415136241986417,59.59417784756069,3.285011546884703,751.1223371180852,116.00389065229058,69.18188655238097,17.968362354532353,20.633821352390086,1233.2626573700054,12.894781965214602,17.678038029188265,97.7984739778065,97.37932859980982
92.80638598784748,3.6796032133288534,1.5637371014453993,0.7915150300538187,109.43496124324444,3.0007273364227958,841.1224037063623,137.56645626814606,89.66810363669956,16.244085298735307,36.695145581633,2099.2148222775513,11.465763092388727,11.777352729210456,96.98583276230048,99.3252212698675
93.85483589977281,2.3770812114985023,1.2049792328259108,0.659253983079473,93.15355509788711,3.9642600244611077,918.8156574482624,172.92585121101584,124.60068018438342,6.808793241773524,46.974935223065984,1076.2007812673762,10.23059527019445,10.25218590319828,98.49459486118091,97.4420730088946
92.46897798182195,3.3449209960500577,1.7419953911261723,0.9104742446226066,63.05577087528418,3.4563381424500035,913.1542546563478,100.79950198868566,123.82109345254278,12.74841989727847,46.73743950668475,4730.445711466051,29.11324580038974,15.085818881924427,93.77837320126132,97.29829308427877
92.61366414690997,3.954013908877887,1.0522791032687597,0.5022559116603078,62.40465658748677,2.517421042757804,714.201347487453,162.60045087594875,96.7349516441096,11.66365881203483,38.78506298064565,2215.806634752702,16.00405470707097,19.25311809648872,97.05000090147176,97.48169552246695
92.13770509179275,2.2037862017458734,1.8525426448755002,0.3603744199127754,111.11249210682956,3.795306438826258,1080.3364136916446,104.60214269717233,142.12090280931562,9.667273674055702,11.922924501362404,3209.7206678858356,19.19009884681716,6.412032463822062,91.91602085324499,98.92845431690029
90.12709563372047,2.016639884454384,1.1981963864216683,0.9555959281606041,101.99116046343235,4.347492882753473,810.1502725899778,138.2577691906494,69.01625126931015,17.510606145794082,44.89057349280646,2272.2785315149677,17.89047247203549,16.521155453753586,96.5951446924897,99.2238230874572
90.53945713496653,2.8671655852652287,1.8743980317083309,0.5647374446697533,96.157935593376,1.1334657929342713,706.4738675727565,151.02982664587813,66.43424862311564,11.962088035613505,36.311144280181594,1983.2344879552938,24.609138707857184,8.052620461369331,97.06817954747153,99.02728364124106
90.15714592843368,2.1852509661027346,1.3525292413005174,0.7034838860175433,78.480487527751,3.329358644538377,730.577603580113,154.9407413665972,107.5187041292977,5.904464020363245,22.417370127309376,1609.45889589952,16.199297639054862,10.702041842404983,96.44871968895231,98.40809638217821
93.1820520563189,3.4967686993524625,1.7226835744744866,0.8544021882911372,68.33828949949623,1.2884164229177189,932.0779612991907,104.6783410892729,108.34267376384679,9.124483755804023,17.490014468227972,2281.4636813165425,20.709057652281032,18.10734524394875,97.64831758821445,99.4847106269443
91.57177990538163,3.829097327697118,1.3192252977861885,0.5270195647129063,118.56155341789766,1.9320270703405553,755.1142082700387,133.48828939071745,45.11940435214714,8.429315870441677,14.648154519892685,3461.6757216318983,29.911645299109352,13.18698776018509,93.72001902164645,97.17213516123363
